timestamp,zone_name,crowd_count,density_per_m2,temperature,humidity,festival_day,weekend,queue_length,entry_rate,exit_rate,risk_level,target_next_density
2026-06-09 08:30:00,Food Court,2196,2.75,34.7,31.9,1,0,471,117,128,MODERATE,3.01
2026-06-09 08:30:00,Main Sanctum,4535,18.14,34.7,31.9,1,0,3042,213,255,CRITICAL,18.48
2026-06-09 08:30:00,North Entry Gate,5503,13.76,34.7,31.9,1,0,1869,598,217,CRITICAL,12.42
2026-06-09 08:30:00,Parking Area,6339,2.54,34.7,31.9,1,0,155,322,318,MODERATE,2.78
2026-06-09 08:30:00,South Exit,3298,9.42,34.7,31.9,1,0,267,86,459,CRITICAL,9.68
2026-06-09 08:30:00,VIP Entrance,1202,6.01,34.7,31.9,1,0,189,59,50,CRITICAL,6.68
2026-06-09 09:00:00,Food Court,2405,3.01,32.9,41.3,1,0,616,110,115,HIGH,2.57
2026-06-09 09:00:00,Main Sanctum,4619,18.48,32.9,41.3,1,0,3038,212,255,CRITICAL,15.54
2026-06-09 09:00:00,North Entry Gate,4967,12.42,32.9,41.3,1,0,1888,600,217,CRITICAL,13.06
2026-06-09 09:00:00,Parking Area,6954,2.78,32.9,41.3,1,0,201,370,394,MODERATE,2.66
2026-06-09 09:00:00,South Exit,3388,9.68,32.9,41.3,1,0,279,102,503,CRITICAL,9.24
2026-06-09 09:00:00,VIP Entrance,1337,6.68,32.9,41.3,1,0,233,79,58,CRITICAL,6.08
2026-06-09 09:30:00,Food Court,2054,2.57,36.1,32.0,1,0,557,106,86,MODERATE,2.31
2026-06-09 09:30:00,Main Sanctum,3886,15.54,36.1,32.0,1,0,2286,188,186,CRITICAL,16.16
2026-06-09 09:30:00,North Entry Gate,5225,13.06,36.1,32.0,1,0,1780,673,315,CRITICAL,12.23
2026-06-09 09:30:00,Parking Area,6662,2.66,36.1,32.0,1,0,154,277,309,MODERATE,2.47
2026-06-09 09:30:00,South Exit,3234,9.24,36.1,32.0,1,0,319,82,435,CRITICAL,7.82
2026-06-09 09:30:00,VIP Entrance,1217,6.08,36.1,32.0,1,0,141,54,62,CRITICAL,6.21
2026-06-09 10:00:00,Food Court,1845,2.31,35.2,37.0,1,0,410,95,83,MODERATE,2.47
2026-06-09 10:00:00,Main Sanctum,4041,16.16,35.2,37.0,1,0,2320,213,168,CRITICAL,13.72
2026-06-09 10:00:00,North Entry Gate,4892,12.23,35.2,37.0,1,0,1811,635,212,CRITICAL,10.18
2026-06-09 10:00:00,Parking Area,6183,2.47,35.2,37.0,1,0,164,277,262,MODERATE,2.06
2026-06-09 10:00:00,South Exit,2738,7.82,35.2,37.0,1,0,261,85,360,CRITICAL,8.15
2026-06-09 10:00:00,VIP Entrance,1242,6.21,35.2,37.0,1,0,171,65,53,CRITICAL,5.93
2026-06-09 10:30:00,Food Court,1979,2.47,36.9,30.0,1,0,391,92,118,MODERATE,2.08
2026-06-09 10:30:00,Main Sanctum,3430,13.72,36.9,30.0,1,0,1758,188,202,CRITICAL,14.35
2026-06-09 10:30:00,North Entry Gate,4072,10.18,36.9,30.0,1,0,1825,482,204,CRITICAL,9.05
2026-06-09 10:30:00,Parking Area,5138,2.06,36.9,30.0,1,0,100,271,218,MODERATE,1.98
2026-06-09 10:30:00,South Exit,2854,8.15,36.9,30.0,1,0,274,74,387,CRITICAL,7.67
2026-06-09 10:30:00,VIP Entrance,1186,5.93,36.9,30.0,1,0,167,69,67,CRITICAL,4.54
2026-06-09 11:00:00,Food Court,1665,2.08,36.0,35.9,1,0,412,97,72,MODERATE,2.29
2026-06-09 11:00:00,Main Sanctum,3587,14.35,36.0,35.9,1,0,1914,157,182,CRITICAL,11.88
2026-06-09 11:00:00,North Entry Gate,3621,9.05,36.0,35.9,1,0,1465,407,149,CRITICAL,9.64
2026-06-09 11:00:00,Parking Area,4955,1.98,36.0,35.9,1,0,106,282,291,MODERATE,1.99
2026-06-09 11:00:00,South Exit,2686,7.67,36.0,35.9,1,0,265,92,387,CRITICAL,6.67
2026-06-09 11:00:00,VIP Entrance,908,4.54,36.0,35.9,1,0,111,44,51,CRITICAL,4.92
2026-06-09 11:30:00,Food Court,1829,2.29,35.4,35.9,1,0,488,105,82,MODERATE,4.5
2026-06-09 11:30:00,Main Sanctum,2969,11.88,35.4,35.9,1,0,2068,175,168,CRITICAL,8.3
2026-06-09 11:30:00,North Entry Gate,3855,9.64,35.4,35.9,1,0,1761,418,172,CRITICAL,6.88
2026-06-09 11:30:00,Parking Area,4983,1.99,35.4,35.9,1,0,115,231,256,MODERATE,1.24
2026-06-09 11:30:00,South Exit,2336,6.67,35.4,35.9,1,0,228,78,337,CRITICAL,5.15
2026-06-09 11:30:00,VIP Entrance,983,4.92,35.4,35.9,1,0,127,43,48,CRITICAL,3.44
2026-06-09 12:00:00,Food Court,3604,4.5,38.0,30.0,1,0,757,204,177,CRITICAL,4.06
2026-06-09 12:00:00,Main Sanctum,2075,8.3,38.0,30.0,1,0,1133,88,101,CRITICAL,9.2
2026-06-09 12:00:00,North Entry Gate,2750,6.88,38.0,30.0,1,0,1250,305,109,CRITICAL,6.2
2026-06-09 12:00:00,Parking Area,3097,1.24,38.0,30.0,1,0,79,144,159,LOW,1.4
2026-06-09 12:00:00,South Exit,1801,5.15,38.0,30.0,1,0,193,52,241,CRITICAL,5.76
2026-06-09 12:00:00,VIP Entrance,687,3.44,38.0,30.0,1,0,112,28,30,HIGH,3.47
2026-06-09 12:30:00,Food Court,3246,4.06,36.2,30.0,1,0,816,161,156,HIGH,5.2
2026-06-09 12:30:00,Main Sanctum,2300,9.2,36.2,30.0,1,0,1556,106,101,CRITICAL,10.45
2026-06-09 12:30:00,North Entry Gate,2481,6.2,36.2,30.0,1,0,957,291,96,CRITICAL,7.9
2026-06-09 12:30:00,Parking Area,3496,1.4,36.2,30.0,1,0,77,156,195,LOW,1.68
2026-06-09 12:30:00,South Exit,2015,5.76,36.2,30.0,1,0,171,65,279,CRITICAL,5.68
2026-06-09 12:30:00,VIP Entrance,694,3.47,36.2,30.0,1,0,108,38,28,HIGH,3.96
2026-06-09 13:00:00,Food Court,4162,5.2,35.9,36.0,1,0,965,239,225,CRITICAL,5.21
2026-06-09 13:00:00,Main Sanctum,2613,10.45,35.9,36.0,1,0,1595,117,147,CRITICAL,9.46
2026-06-09 13:00:00,North Entry Gate,3159,7.9,35.9,36.0,1,0,1563,382,170,CRITICAL,7.88
2026-06-09 13:00:00,Parking Area,4197,1.68,35.9,36.0,1,0,105,175,209,MODERATE,1.71
2026-06-09 13:00:00,South Exit,1988,5.68,35.9,36.0,1,0,182,57,303,CRITICAL,6.03
2026-06-09 13:00:00,VIP Entrance,792,3.96,35.9,36.0,1,0,124,37,38,HIGH,3.44
2026-06-09 13:30:00,Food Court,4172,5.21,36.4,30.0,1,0,987,220,233,CRITICAL,4.87
2026-06-09 13:30:00,Main Sanctum,2365,9.46,36.4,30.0,1,0,1602,129,114,CRITICAL,10.88
2026-06-09 13:30:00,North Entry Gate,3153,7.88,36.4,30.0,1,0,1336,395,161,CRITICAL,8.71
2026-06-09 13:30:00,Parking Area,4267,1.71,36.4,30.0,1,0,109,236,247,MODERATE,1.58
2026-06-09 13:30:00,South Exit,2110,6.03,36.4,30.0,1,0,172,60,306,CRITICAL,6.38
2026-06-09 13:30:00,VIP Entrance,689,3.44,36.4,30.0,1,0,106,29,38,HIGH,3.21
2026-06-09 14:00:00,Food Court,3895,4.87,36.0,31.9,1,0,783,172,186,CRITICAL,5.66
2026-06-09 14:00:00,Main Sanctum,2720,10.88,36.0,31.9,1,0,1481,124,148,CRITICAL,10.47
2026-06-09 14:00:00,North Entry Gate,3483,8.71,36.0,31.9,1,0,1478,416,154,CRITICAL,6.95
2026-06-09 14:00:00,Parking Area,3961,1.58,36.0,31.9,1,0,113,175,230,MODERATE,1.78
2026-06-09 14:00:00,South Exit,2232,6.38,36.0,31.9,1,0,202,51,290,CRITICAL,5.94
2026-06-09 14:00:00,VIP Entrance,642,3.21,36.0,31.9,1,0,92,36,31,HIGH,3.47
2026-06-09 14:30:00,Food Court,4528,5.66,35.3,35.3,1,0,1370,208,235,CRITICAL,1.5
2026-06-09 14:30:00,Main Sanctum,2618,10.47,35.3,35.3,1,0,1781,148,129,CRITICAL,8.42
2026-06-09 14:30:00,North Entry Gate,2781,6.95,35.3,35.3,1,0,1246,326,105,CRITICAL,6.83
2026-06-09 14:30:00,Parking Area,4447,1.78,35.3,35.3,1,0,105,184,241,MODERATE,1.46
2026-06-09 14:30:00,South Exit,2080,5.94,35.3,35.3,1,0,222,47,262,CRITICAL,5.56
2026-06-09 14:30:00,VIP Entrance,694,3.47,35.3,35.3,1,0,112,33,31,HIGH,4.16
2026-06-09 15:00:00,Food Court,1197,1.5,32.0,41.3,1,0,264,60,70,MODERATE,1.49
2026-06-09 15:00:00,Main Sanctum,2104,8.42,32.0,41.3,1,0,1073,105,92,CRITICAL,9.19
2026-06-09 15:00:00,North Entry Gate,2730,6.83,32.0,41.3,1,0,1138,315,127,CRITICAL,6.73
2026-06-09 15:00:00,Parking Area,3662,1.46,32.0,41.3,1,0,97,155,162,LOW,1.38
2026-06-09 15:00:00,South Exit,1947,5.56,32.0,41.3,1,0,206,57,256,CRITICAL,5.2
2026-06-09 15:00:00,VIP Entrance,832,4.16,32.0,41.3,1,0,112,45,48,HIGH,3.1
2026-06-09 15:30:00,Food Court,1188,1.49,32.1,42.9,1,0,296,51,52,LOW,1.94
2026-06-09 15:30:00,Main Sanctum,2297,9.19,32.1,42.9,1,0,1437,103,115,CRITICAL,10.78
2026-06-09 15:30:00,North Entry Gate,2693,6.73,32.1,42.9,1,0,1082,342,154,CRITICAL,8.94
2026-06-09 15:30:00,Parking Area,3446,1.38,32.1,42.9,1,0,87,160,152,LOW,1.8
2026-06-09 15:30:00,South Exit,1821,5.2,32.1,42.9,1,0,170,55,258,CRITICAL,6.88
2026-06-09 15:30:00,VIP Entrance,620,3.1,32.1,42.9,1,0,90,36,37,HIGH,4.59
2026-06-09 16:00:00,Food Court,1552,1.94,31.2,49.0,1,0,400,66,84,MODERATE,2.47
2026-06-09 16:00:00,Main Sanctum,2695,10.78,31.2,49.0,1,0,1582,160,161,CRITICAL,15.18
2026-06-09 16:00:00,North Entry Gate,3575,8.94,31.2,49.0,1,0,1566,446,151,CRITICAL,11.48
2026-06-09 16:00:00,Parking Area,4488,1.8,31.2,49.0,1,0,114,259,244,MODERATE,2.15
2026-06-09 16:00:00,South Exit,2409,6.88,31.2,49.0,1,0,225,63,330,CRITICAL,7.25
2026-06-09 16:00:00,VIP Entrance,918,4.59,31.2,49.0,1,0,136,38,39,CRITICAL,5.75
2026-06-09 16:30:00,Food Court,1973,2.47,30.1,52.0,1,0,556,83,118,MODERATE,2.69
2026-06-09 16:30:00,Main Sanctum,3796,15.18,30.1,52.0,1,0,2403,176,189,CRITICAL,15.5
2026-06-09 16:30:00,North Entry Gate,4592,11.48,30.1,52.0,1,0,2195,500,192,CRITICAL,10.29
2026-06-09 16:30:00,Parking Area,5375,2.15,30.1,52.0,1,0,148,246,285,MODERATE,2.36
2026-06-09 16:30:00,South Exit,2537,7.25,30.1,52.0,1,0,223,74,386,CRITICAL,8.75
2026-06-09 16:30:00,VIP Entrance,1149,5.75,30.1,52.0,1,0,145,66,56,CRITICAL,6.25
2026-06-09 17:00:00,Food Court,2155,2.69,29.0,55.3,1,0,499,99,118,MODERATE,3.3
2026-06-09 17:00:00,Main Sanctum,3875,15.5,29.0,55.3,1,0,2168,202,183,CRITICAL,17.83
2026-06-09 17:00:00,North Entry Gate,4116,10.29,29.0,55.3,1,0,1431,534,185,CRITICAL,11.89
2026-06-09 17:00:00,Parking Area,5904,2.36,29.0,55.3,1,0,146,305,265,MODERATE,2.4
2026-06-09 17:00:00,South Exit,3064,8.75,29.0,55.3,1,0,279,74,435,CRITICAL,9.04
2026-06-09 17:00:00,VIP Entrance,1251,6.25,29.0,55.3,1,0,183,75,59,CRITICAL,6.54
2026-06-09 17:30:00,Food Court,2638,3.3,28.2,51.9,1,0,714,143,119,HIGH,2.82
2026-06-09 17:30:00,Main Sanctum,4458,17.83,28.2,51.9,1,0,2738,249,238,CRITICAL,17.57
2026-06-09 17:30:00,North Entry Gate,4757,11.89,28.2,51.9,1,0,1934,530,242,CRITICAL,10.66
2026-06-09 17:30:00,Parking Area,6002,2.4,28.2,51.9,1,0,145,352,348,MODERATE,2.47
2026-06-09 17:30:00,South Exit,3163,9.04,28.2,51.9,1,0,308,92,476,CRITICAL,10.59
2026-06-09 17:30:00,VIP Entrance,1307,6.54,28.2,51.9,1,0,167,55,64,CRITICAL,8.09
2026-06-09 18:00:00,Food Court,2258,2.82,28.4,54.1,1,0,513,91,100,MODERATE,3.36
2026-06-09 18:00:00,Main Sanctum,4392,17.57,28.4,54.1,1,0,2076,235,261,CRITICAL,16.85
2026-06-09 18:00:00,North Entry Gate,4264,10.66,28.4,54.1,1,0,1765,479,181,CRITICAL,14.62
2026-06-09 18:00:00,Parking Area,6185,2.47,28.4,54.1,1,0,170,287,353,MODERATE,2.33
2026-06-09 18:00:00,South Exit,3707,10.59,28.4,54.1,1,0,299,107,524,CRITICAL,10.39
2026-06-09 18:00:00,VIP Entrance,1617,8.09,28.4,54.1,1,0,265,73,67,CRITICAL,6.84
2026-06-09 18:30:00,Food Court,2686,3.36,27.5,56.3,1,0,642,132,127,HIGH,9.45
2026-06-09 18:30:00,Main Sanctum,4213,16.85,27.5,56.3,1,0,2603,221,173,CRITICAL,21.26
2026-06-09 18:30:00,North Entry Gate,5847,14.62,27.5,56.3,1,0,2653,772,358,CRITICAL,13.25
2026-06-09 18:30:00,Parking Area,5816,2.33,27.5,56.3,1,0,144,266,278,MODERATE,2.52
2026-06-09 18:30:00,South Exit,3636,10.39,27.5,56.3,1,0,385,87,529,CRITICAL,11.18
2026-06-09 18:30:00,VIP Entrance,1369,6.84,27.5,56.3,1,0,198,68,68,CRITICAL,6.29
2026-06-09 19:00:00,Food Court,7563,9.45,25.9,63.6,1,0,1798,439,318,CRITICAL,9.56
2026-06-09 19:00:00,Main Sanctum,5316,21.26,25.9,63.6,1,0,2674,293,241,CRITICAL,18.41
2026-06-09 19:00:00,North Entry Gate,5299,13.25,25.9,63.6,1,0,2464,622,274,CRITICAL,14.47
2026-06-09 19:00:00,Parking Area,6310,2.52,25.9,63.6,1,0,134,281,292,MODERATE,2.83
2026-06-09 19:00:00,South Exit,3913,11.18,25.9,63.6,1,0,375,114,493,CRITICAL,10.25
2026-06-09 19:00:00,VIP Entrance,1257,6.29,25.9,63.6,1,0,175,63,61,CRITICAL,7.46
2026-06-09 19:30:00,Food Court,7645,9.56,24.4,67.8,1,0,1867,403,361,CRITICAL,9.59
2026-06-09 19:30:00,Main Sanctum,4602,18.41,24.4,67.8,1,0,2975,207,203,CRITICAL,19.46
2026-06-09 19:30:00,North Entry Gate,5789,14.47,24.4,67.8,1,0,2210,713,240,CRITICAL,15.07
2026-06-09 19:30:00,Parking Area,7073,2.83,24.4,67.8,1,0,154,394,361,MODERATE,2.54
2026-06-09 19:30:00,South Exit,3586,10.25,24.4,67.8,1,0,308,90,465,CRITICAL,9.77
2026-06-09 19:30:00,VIP Entrance,1491,7.46,24.4,67.8,1,0,211,64,69,CRITICAL,6.15
2026-06-09 20:00:00,Food Court,7671,9.59,25.5,64.0,1,0,1855,346,344,CRITICAL,8.42
2026-06-09 20:00:00,Main Sanctum,4866,19.46,25.5,64.0,1,0,2913,270,286,CRITICAL,18.19
2026-06-09 20:00:00,North Entry Gate,6029,15.07,25.5,64.0,1,0,2731,762,283,CRITICAL,11.69
2026-06-09 20:00:00,Parking Area,6345,2.54,25.5,64.0,1,0,152,344,303,MODERATE,2.49
2026-06-09 20:00:00,South Exit,3419,9.77,25.5,64.0,1,0,296,105,458,CRITICAL,8.49
2026-06-09 20:00:00,VIP Entrance,1230,6.15,25.5,64.0,1,0,155,52,66,CRITICAL,5.89
2026-06-09 20:30:00,Food Court,6738,8.42,23.0,78.4,1,0,1543,322,389,CRITICAL,7.7
2026-06-09 20:30:00,Main Sanctum,4547,18.19,23.0,78.4,1,0,2650,253,266,CRITICAL,16.27
2026-06-09 20:30:00,North Entry Gate,4676,11.69,23.0,78.4,1,0,1804,538,238,CRITICAL,11.27
2026-06-09 20:30:00,Parking Area,6223,2.49,23.0,78.4,1,0,154,355,250,MODERATE,2.28
2026-06-09 20:30:00,South Exit,2973,8.49,23.0,78.4,1,0,299,87,396,CRITICAL,9.73
2026-06-09 20:30:00,VIP Entrance,1178,5.89,23.0,78.4,1,0,140,60,54,CRITICAL,5.22
2026-06-09 21:00:00,Food Court,6159,7.7,23.5,68.6,1,0,1677,315,329,CRITICAL,6.55
2026-06-09 21:00:00,Main Sanctum,4067,16.27,23.5,68.6,1,0,2303,173,178,CRITICAL,12.84
2026-06-09 21:00:00,North Entry Gate,4508,11.27,23.5,68.6,1,0,2061,533,243,CRITICAL,9.9
2026-06-09 21:00:00,Parking Area,5697,2.28,23.5,68.6,1,0,127,244,249,MODERATE,2.25
2026-06-09 21:00:00,South Exit,3406,9.73,23.5,68.6,1,0,285,92,519,CRITICAL,7.44
2026-06-09 21:00:00,VIP Entrance,1045,5.22,23.5,68.6,1,0,148,44,58,CRITICAL,5.02
2026-06-09 21:30:00,Food Court,5241,6.55,21.0,75.8,1,0,1346,244,262,CRITICAL,0.32
2026-06-09 21:30:00,Main Sanctum,3210,12.84,21.0,75.8,1,0,2040,155,167,CRITICAL,1.85
2026-06-09 21:30:00,North Entry Gate,3960,9.9,21.0,75.8,1,0,1651,497,225,CRITICAL,1.46
2026-06-09 21:30:00,Parking Area,5613,2.25,21.0,75.8,1,0,135,309,327,MODERATE,0.27
2026-06-09 21:30:00,South Exit,2605,7.44,21.0,75.8,1,0,237,70,349,CRITICAL,1.08
2026-06-09 21:30:00,VIP Entrance,1004,5.02,21.0,75.8,1,0,141,52,51,CRITICAL,0.74
2026-06-09 22:00:00,Food Court,254,0.32,21.6,71.7,1,0,59,11,14,LOW,0.41
2026-06-09 22:00:00,Main Sanctum,463,1.85,21.6,71.7,1,0,290,21,22,MODERATE,2.16
2026-06-09 22:00:00,North Entry Gate,584,1.46,21.6,71.7,1,0,297,66,23,LOW,1.43
2026-06-09 22:00:00,Parking Area,666,0.27,21.6,71.7,1,0,17,33,27,LOW,0.32
2026-06-09 22:00:00,South Exit,379,1.08,21.6,71.7,1,0,32,12,55,LOW,1.35
2026-06-09 22:00:00,VIP Entrance,148,0.74,21.6,71.7,1,0,22,8,6,LOW,0.79
2026-06-09 22:30:00,Food Court,328,0.41,22.2,68.8,1,0,80,15,16,LOW,0.39
2026-06-09 22:30:00,Main Sanctum,540,2.16,22.2,68.8,1,0,294,29,29,MODERATE,2.13
2026-06-09 22:30:00,North Entry Gate,573,1.43,22.2,68.8,1,0,222,67,23,LOW,1.83
2026-06-09 22:30:00,Parking Area,810,0.32,22.2,68.8,1,0,19,42,36,LOW,0.39
2026-06-09 22:30:00,South Exit,473,1.35,22.2,68.8,1,0,33,14,66,LOW,1.31
2026-06-09 22:30:00,VIP Entrance,158,0.79,22.2,68.8,1,0,21,9,8,LOW,0.84
2026-06-09 23:00:00,Food Court,315,0.39,18.0,82.3,1,0,78,14,18,LOW,0.38
2026-06-09 23:00:00,Main Sanctum,533,2.13,18.0,82.3,1,0,339,29,25,MODERATE,2.72
2026-06-09 23:00:00,North Entry Gate,732,1.83,18.0,82.3,1,0,305,92,30,MODERATE,1.74
2026-06-09 23:00:00,Parking Area,978,0.39,18.0,82.3,1,0,20,54,40,LOW,0.36
2026-06-09 23:00:00,South Exit,457,1.31,18.0,82.3,1,0,48,12,66,LOW,1.25
2026-06-09 23:00:00,VIP Entrance,169,0.84,18.0,82.3,1,0,25,7,9,LOW,0.91
2026-06-09 23:30:00,Food Court,304,0.38,19.3,79.9,1,0,85,16,12,LOW,0.17
2026-06-09 23:30:00,Main Sanctum,680,2.72,19.3,79.9,1,0,384,40,35,MODERATE,1.28
2026-06-09 23:30:00,North Entry Gate,694,1.74,19.3,79.9,1,0,327,81,32,MODERATE,0.91
2026-06-09 23:30:00,Parking Area,907,0.36,19.3,79.9,1,0,23,50,50,LOW,0.16
2026-06-09 23:30:00,South Exit,437,1.25,19.3,79.9,1,0,41,14,63,LOW,0.67
2026-06-09 23:30:00,VIP Entrance,181,0.91,19.3,79.9,1,0,27,9,8,LOW,0.46
2026-06-10 00:00:00,Food Court,139,0.17,20.7,81.8,0,0,28,7,6,LOW,0.19
2026-06-10 00:00:00,Main Sanctum,321,1.28,20.7,81.8,0,0,190,13,14,LOW,1.35
2026-06-10 00:00:00,North Entry Gate,365,0.91,20.7,81.8,0,0,143,45,19,LOW,0.9
2026-06-10 00:00:00,Parking Area,398,0.16,20.7,81.8,0,0,8,18,23,LOW,0.18
2026-06-10 00:00:00,South Exit,234,0.67,20.7,81.8,0,0,18,5,32,LOW,0.73
2026-06-10 00:00:00,VIP Entrance,91,0.46,20.7,81.8,0,0,11,5,4,LOW,0.51
2026-06-10 00:30:00,Food Court,149,0.19,21.5,75.6,0,0,30,7,7,LOW,0.19
2026-06-10 00:30:00,Main Sanctum,338,1.35,21.5,75.6,0,0,160,17,15,LOW,1.16
2026-06-10 00:30:00,North Entry Gate,359,0.9,21.5,75.6,0,0,114,44,21,LOW,0.84
2026-06-10 00:30:00,Parking Area,438,0.18,21.5,75.6,0,0,6,23,22,LOW,0.16
2026-06-10 00:30:00,South Exit,255,0.73,21.5,75.6,0,0,25,7,36,LOW,0.65
2026-06-10 00:30:00,VIP Entrance,101,0.51,21.5,75.6,0,0,9,6,4,LOW,0.42
2026-06-10 01:00:00,Food Court,152,0.19,20.5,79.1,0,0,29,7,8,LOW,0.16
2026-06-10 01:00:00,Main Sanctum,290,1.16,20.5,79.1,0,0,152,12,17,LOW,1.01
2026-06-10 01:00:00,North Entry Gate,335,0.84,20.5,79.1,0,0,114,40,16,LOW,0.89
2026-06-10 01:00:00,Parking Area,391,0.16,20.5,79.1,0,0,5,20,17,LOW,0.15
2026-06-10 01:00:00,South Exit,229,0.65,20.5,79.1,0,0,17,7,33,LOW,0.62
2026-06-10 01:00:00,VIP Entrance,85,0.42,20.5,79.1,0,0,10,4,5,LOW,0.41
2026-06-10 01:30:00,Food Court,128,0.16,20.7,77.6,0,0,31,7,5,LOW,0.16
2026-06-10 01:30:00,Main Sanctum,252,1.01,20.7,77.6,0,0,110,11,13,LOW,1.1
2026-06-10 01:30:00,North Entry Gate,356,0.89,20.7,77.6,0,0,100,46,17,LOW,0.69
2026-06-10 01:30:00,Parking Area,366,0.15,20.7,77.6,0,0,9,17,17,LOW,0.13
2026-06-10 01:30:00,South Exit,216,0.62,20.7,77.6,0,0,16,5,31,LOW,0.43
2026-06-10 01:30:00,VIP Entrance,82,0.41,20.7,77.6,0,0,8,4,3,LOW,0.27
2026-06-10 02:00:00,Food Court,130,0.16,23.0,72.1,0,0,22,6,6,LOW,0.12
2026-06-10 02:00:00,Main Sanctum,276,1.1,23.0,72.1,0,0,113,15,16,LOW,0.75
2026-06-10 02:00:00,North Entry Gate,275,0.69,23.0,72.1,0,0,109,32,11,LOW,0.56
2026-06-10 02:00:00,Parking Area,326,0.13,23.0,72.1,0,0,5,18,13,LOW,0.1
2026-06-10 02:00:00,South Exit,151,0.43,23.0,72.1,0,0,9,5,21,LOW,0.38
2026-06-10 02:00:00,VIP Entrance,53,0.27,23.0,72.1,0,0,5,2,3,LOW,0.29
2026-06-10 02:30:00,Food Court,100,0.12,23.2,74.6,0,0,18,4,5,LOW,0.09
2026-06-10 02:30:00,Main Sanctum,187,0.75,23.2,74.6,0,0,84,9,8,LOW,0.64
2026-06-10 02:30:00,North Entry Gate,226,0.56,23.2,74.6,0,0,73,25,9,LOW,0.54
2026-06-10 02:30:00,Parking Area,242,0.1,23.2,74.6,0,0,5,11,13,LOW,0.09
2026-06-10 02:30:00,South Exit,133,0.38,23.2,74.6,0,0,10,4,19,LOW,0.35
2026-06-10 02:30:00,VIP Entrance,59,0.29,23.2,74.6,0,0,10,3,3,LOW,0.23
2026-06-10 03:00:00,Food Court,74,0.09,21.3,70.1,0,0,18,4,4,LOW,0.08
2026-06-10 03:00:00,Main Sanctum,159,0.64,21.3,70.1,0,0,79,6,7,LOW,0.46
2026-06-10 03:00:00,North Entry Gate,216,0.54,21.3,70.1,0,0,80,24,11,LOW,0.32
2026-06-10 03:00:00,Parking Area,234,0.09,21.3,70.1,0,0,7,12,13,LOW,0.07
2026-06-10 03:00:00,South Exit,122,0.35,21.3,70.1,0,0,9,4,16,LOW,0.27
2026-06-10 03:00:00,VIP Entrance,47,0.23,21.3,70.1,0,0,5,2,2,LOW,0.14
2026-06-10 03:30:00,Food Court,61,0.08,23.3,73.8,0,0,11,3,3,LOW,0.05
2026-06-10 03:30:00,Main Sanctum,114,0.46,23.3,73.8,0,0,57,5,6,LOW,0.27
2026-06-10 03:30:00,North Entry Gate,128,0.32,23.3,73.8,0,0,43,15,7,LOW,0.2
2026-06-10 03:30:00,Parking Area,167,0.07,23.3,73.8,0,0,1,8,9,LOW,0.05
2026-06-10 03:30:00,South Exit,94,0.27,23.3,73.8,0,0,9,3,12,LOW,0.17
2026-06-10 03:30:00,VIP Entrance,29,0.14,23.3,73.8,0,0,4,2,2,LOW,0.1
2026-06-10 04:00:00,Food Court,37,0.05,24.4,59.3,0,0,10,2,2,LOW,0.03
2026-06-10 04:00:00,Main Sanctum,68,0.27,24.4,59.3,0,0,34,3,4,LOW,0.17
2026-06-10 04:00:00,North Entry Gate,81,0.2,24.4,59.3,0,0,26,9,3,LOW,0.14
2026-06-10 04:00:00,Parking Area,115,0.05,24.4,59.3,0,0,4,6,6,LOW,0.03
2026-06-10 04:00:00,South Exit,61,0.17,24.4,59.3,0,0,7,2,8,LOW,0.09
2026-06-10 04:00:00,VIP Entrance,21,0.1,24.4,59.3,0,0,0,2,2,LOW,0.07
2026-06-10 04:30:00,Food Court,22,0.03,27.0,59.1,0,0,2,2,2,LOW,0.89
2026-06-10 04:30:00,Main Sanctum,43,0.17,27.0,59.1,0,0,23,2,2,LOW,5.76
2026-06-10 04:30:00,North Entry Gate,54,0.14,27.0,59.1,0,0,18,7,3,LOW,3.76
2026-06-10 04:30:00,Parking Area,65,0.03,27.0,59.1,0,0,3,3,4,LOW,0.73
2026-06-10 04:30:00,South Exit,32,0.09,27.0,59.1,0,0,4,1,5,LOW,2.99
2026-06-10 04:30:00,VIP Entrance,15,0.07,27.0,59.1,0,0,2,2,2,LOW,1.96
2026-06-10 05:00:00,Food Court,714,0.89,27.0,65.6,0,0,127,39,36,LOW,1.01
2026-06-10 05:00:00,Main Sanctum,1440,5.76,27.0,65.6,0,0,679,81,78,CRITICAL,6.7
2026-06-10 05:00:00,North Entry Gate,1505,3.76,27.0,65.6,0,0,582,179,58,HIGH,3.96
2026-06-10 05:00:00,Parking Area,1825,0.73,27.0,65.6,0,0,34,108,74,LOW,0.94
2026-06-10 05:00:00,South Exit,1045,2.99,27.0,65.6,0,0,100,32,147,MODERATE,3.06
2026-06-10 05:00:00,VIP Entrance,392,1.96,27.0,65.6,0,0,47,21,22,MODERATE,2.5
2026-06-10 05:30:00,Food Court,807,1.01,26.8,61.6,0,0,173,45,41,LOW,1.13
2026-06-10 05:30:00,Main Sanctum,1676,6.7,26.8,61.6,0,0,865,93,68,CRITICAL,6.95
2026-06-10 05:30:00,North Entry Gate,1586,3.96,26.8,61.6,0,0,530,174,62,HIGH,4.87
2026-06-10 05:30:00,Parking Area,2355,0.94,26.8,61.6,0,0,47,132,124,LOW,1.06
